home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
ORL,PHO,19,19,1,3:40,180,-235,2022-03-08
CHA,BKN,9,16,1,4:24,240,-330,2022-03-08
ORL,PHO,19,20,1,3:38,180,-235,2022-03-08
IND,CLE,10,18,1,4:55,180,-235,2022-03-08
CHA,BKN,9,16,1,4:14,250,-350,2022-03-08
ORL,PHO,19,20,1,2:50,190,-255,2022-03-08
IND,CLE,10,18,1,4:42,165,-210,2022-03-08
CHA,BKN,11,16,1,3:51,210,-280,2022-03-08
ORL,PHO,19,22,1,2:39,220,-300,2022-03-08
IND,CLE,12,18,1,4:40,165,-210,2022-03-08
CHA,BKN,11,18,1,3:30,220,-300,2022-03-08
ORL,PHO,19,22,1,1:50,220,-300,2022-03-08
IND,CLE,12,20,1,4:19,170,-220,2022-03-08
CHA,BKN,13,20,1,2:49,230,-315,2022-03-08
ORL,PHO,19,22,1,1:42,220,-300,2022-03-08
IND,CLE,12,20,1,3:58,185,-245,2022-03-08
CHA,BKN,16,23,1,2:13,230,-315,2022-03-08
ORL,PHO,19,24,1,1:03,310,-450,2022-03-08
IND,CLE,12,22,1,3:48,200,-265,2022-03-08
CHA,BKN,16,25,1,1:48,290,-420,2022-03-08
ORL,PHO,19,25,1,1:03,325,-475,2022-03-08
IND,CLE,12,22,1,3:48,215,-290,2022-03-08
CHA,BKN,16,25,1,1:18,290,-420,2022-03-08
ORL,PHO,19,28,1,0:44,385,-600,2022-03-08
CHA,BKN,16,25,1,1:14,290,-420,2022-03-08
ORL,PHO,19,28,1,0:25,385,-600,2022-03-08
CHA,BKN,16,25,1,1:09,310,-450,2022-03-08
ORL,PHO,19,28,1,0:02,360,-550,2022-03-08
CHA,BKN,16,27,1,1:02,325,-475,2022-03-08
ORL,PHO,19,28,1,,325,-475,2022-03-08
CHA,BKN,18,30,1,0:38,340,-500,2022-03-08
ORL,PHO,21,28,1,,310,-450,2022-03-08
IND,CLE,12,24,1,3:13,230,-315,2022-03-08
CHA,BKN,19,30,1,0:27,340,-500,2022-03-08
ORL,PHO,22,28,2,12:00,310,-450,2022-03-08
IND,CLE,15,24,1,2:40,220,-300,2022-03-08
CHA,BKN,19,30,1,0:27,325,-475,2022-03-08
ORL,PHO,22,28,2,12:00,280,-400,2022-03-08
IND,CLE,15,25,1,2:39,220,-300,2022-03-08
CHA,BKN,20,30,1,0:18,325,-475,2022-03-08
IND,CLE,15,26,1,2:21,240,-330,2022-03-08
CHA,BKN,20,31,1,0:18,325,-475,2022-03-08
IND,CLE,16,26,1,2:21,230,-315,2022-03-08
IND,CLE,18,26,1,2:14,220,-300,2022-03-08
CHA,BKN,20,32,1,0:03,375,-575,2022-03-08
IND,CLE,19,26,1,2:08,200,-265,2022-03-08
CHA,BKN,20,34,1,,425,-675,2022-03-08
ORL,PHO,24,28,2,11:36,260,-370,2022-03-08
IND,CLE,19,26,1,1:26,180,-235,2022-03-08
CHA,BKN,20,34,2,12:00,425,-675,2022-03-08
ORL,PHO,24,28,2,11:00,260,-370,2022-03-08
IND,CLE,22,26,1,1:27,180,-235,2022-03-08
ORL,PHO,27,32,2,10:26,260,-370,2022-03-08
ORL,PHO,29,32,2,10:09,240,-330,2022-03-08
ORL,PHO,29,32,2,9:28,220,-300,2022-03-08
IND,CLE,22,26,1,1:15,165,-210,2022-03-08
CHA,BKN,20,34,2,11:49,425,-675,2022-03-08
ORL,PHO,29,32,2,9:12,240,-330,2022-03-08
IND,CLE,22,26,1,0:53,185,-245,2022-03-08
CHA,BKN,20,34,2,11:46,400,-625,2022-03-08
ORL,PHO,29,32,2,9:01,210,-280,2022-03-08
IND,CLE,22,28,1,0:51,185,-245,2022-03-08
CHA,BKN,20,34,2,11:30,425,-675,2022-03-08
ORL,PHO,31,32,2,8:30,210,-280,2022-03-08
IND,CLE,24,30,1,0:25,190,-255,2022-03-08
MEM,NO,,,,,-400,280,2022-03-08
CHA,BKN,20,36,2,10:57,475,-775,2022-03-08
ORL,PHO,31,34,2,7:56,240,-330,2022-03-08
IND,CLE,24,32,1,,240,-330,2022-03-08
CHA,BKN,22,39,2,10:26,475,-775,2022-03-08
ORL,PHO,34,34,2,7:28,210,-280,2022-03-08
IND,CLE,24,32,2,12:00,240,-330,2022-03-08
CHA,BKN,24,42,2,9:59,500,-825,2022-03-08
CHA,BKN,24,42,2,9:59,650,-1150,2022-03-08
CHA,BKN,24,42,2,9:59,600,-1050,2022-03-08
CHA,BKN,24,42,2,9:59,550,-950,2022-03-08
IND,CLE,24,34,2,11:29,240,-330,2022-03-08
ORL,PHO,34,34,2,7:08,190,-255,2022-03-08
IND,CLE,27,36,2,11:04,220,-300,2022-03-08
CHA,BKN,24,42,2,9:39,600,-1050,2022-03-08
ORL,PHO,34,34,2,6:35,210,-280,2022-03-08
IND,CLE,29,36,2,10:27,190,-255,2022-03-08
CHA,BKN,24,42,2,9:34,600,-1050,2022-03-08
ORL,PHO,34,36,2,6:11,230,-315,2022-03-08
IND,CLE,29,36,2,10:30,190,-255,2022-03-08
CHA,BKN,24,44,2,9:30,750,-1450,2022-03-08
ORL,PHO,34,38,2,5:34,270,-385,2022-03-08
IND,CLE,29,36,2,10:14,190,-255,2022-03-08
CHA,BKN,26,44,2,8:53,650,-1150,2022-03-08
ORL,PHO,37,38,2,4:59,210,-280,2022-03-08
IND,CLE,29,36,2,10:14,200,-265,2022-03-08
CHA,BKN,26,44,2,8:52,650,-1150,2022-03-08
ORL,PHO,37,40,2,4:24,250,-350,2022-03-08
IND,CLE,30,36,2,9:55,180,-235,2022-03-08
CHA,BKN,26,47,2,8:28,900,-2000,2022-03-08
ORL,PHO,37,40,2,4:24,270,-385,2022-03-08
IND,CLE,32,36,2,9:34,170,-220,2022-03-08
CHA,BKN,28,47,2,8:03,750,-1450,2022-03-08
ORL,PHO,37,40,2,4:13,270,-385,2022-03-08
IND,CLE,32,37,2,9:34,200,-265,2022-03-08
MEM,NO,3,0,1,11:31,-450,310,2022-03-08
CHA,BKN,30,50,2,7:23,900,-2000,2022-03-08
ORL,PHO,37,40,2,3:57,280,-400,2022-03-08
IND,CLE,34,37,2,9:09,180,-235,2022-03-08
MEM,NO,3,0,1,11:06,-500,340,2022-03-08
CHA,BKN,30,50,2,7:16,850,-1800,2022-03-08
ORL,PHO,37,43,2,3:19,250,-350,2022-03-08
IND,CLE,37,39,2,8:38,145,-175,2022-03-08
MEM,NO,4,0,1,11:06,-500,340,2022-03-08
ORL,PHO,37,43,2,2:57,385,-600,2022-03-08
IND,CLE,39,42,2,8:07,155,-195,2022-03-08
MEM,NO,5,3,1,10:44,-400,280,2022-03-08
IND,CLE,39,44,2,7:54,185,-245,2022-03-08
MEM,NO,10,3,1,10:10,-550,360,2022-03-08
MEM,NO,10,5,1,9:45,-500,340,2022-03-08
ORL,PHO,37,43,2,2:57,360,-550,2022-03-08
MEM,NO,14,5,1,9:08,-625,400,2022-03-08
CHA,BKN,30,50,2,7:16,1000,-2400,2022-03-08
IND,CLE,39,44,2,7:54,180,-235,2022-03-08
MEM,NO,14,5,1,9:08,-500,340,2022-03-08
CHA,BKN,32,50,2,6:44,1100,-2800,2022-03-08
CHA,BKN,32,50,2,6:25,850,-1800,2022-03-08
ORL,PHO,37,44,2,2:57,385,-600,2022-03-08
CHA,BKN,32,50,2,6:19,800,-1600,2022-03-08
ORL,PHO,37,45,2,2:39,425,-675,2022-03-08
IND,CLE,39,44,2,7:25,200,-265,2022-03-08
MEM,NO,14,5,1,9:08,-575,375,2022-03-08
ORL,PHO,37,45,2,2:17,475,-775,2022-03-08
IND,CLE,42,44,2,6:59,155,-195,2022-03-08
MEM,NO,14,5,1,9:08,-600,385,2022-03-08
CHA,BKN,33,50,2,6:17,800,-1600,2022-03-08
ORL,PHO,38,45,2,2:15,400,-625,2022-03-08
IND,CLE,42,46,2,6:38,170,-220,2022-03-08
CHA,BKN,34,52,2,6:05,900,-2000,2022-03-08
ORL,PHO,41,45,2,1:54,340,-500,2022-03-08
IND,CLE,44,46,2,6:23,160,-200,2022-03-08
MEM,NO,17,5,1,8:44,-775,475,2022-03-08
CHA,BKN,34,53,2,5:48,850,-1800,2022-03-08
ORL,PHO,41,48,2,1:24,450,-725,2022-03-08
IND,CLE,44,48,2,5:49,170,-220,2022-03-08
MEM,NO,17,7,1,8:16,-725,450,2022-03-08
CHA,BKN,34,56,2,5:15,1400,-4000,2022-03-08
ORL,PHO,41,48,2,0:49,450,-725,2022-03-08
IND,CLE,46,48,2,5:38,150,-185,2022-03-08
MEM,NO,18,7,1,8:16,-825,500,2022-03-08
CHA,BKN,34,56,2,4:44,1400,-4000,2022-03-08
ORL,PHO,41,48,2,0:44,450,-725,2022-03-08
IND,CLE,46,51,2,5:24,185,-245,2022-03-08
MEM,NO,19,7,1,8:16,-950,550,2022-03-08
CHA,BKN,36,58,2,4:12,1400,-4000,2022-03-08
ORL,PHO,41,48,2,0:40,450,-725,2022-03-08
IND,CLE,48,51,2,4:47,170,-220,2022-03-08
MEM,NO,21,7,1,7:57,-1050,600,2022-03-08
CHA,BKN,36,58,2,4:00,1200,-3200,2022-03-08
ORL,PHO,41,51,2,0:28,600,-1050,2022-03-08
IND,CLE,50,53,2,4:21,165,-210,2022-03-08
MEM,NO,23,9,1,7:28,-1150,650,2022-03-08
CHA,BKN,38,58,2,3:45,1200,-3200,2022-03-08
ORL,PHO,41,51,2,0:17,700,-1300,2022-03-08
IND,CLE,51,53,2,4:12,165,-210,2022-03-08
MEM,NO,26,9,1,6:55,-1450,750,2022-03-08
CHA,BKN,38,58,2,3:05,1200,-3200,2022-03-08
ORL,PHO,43,53,H,12:00,750,-1450,2022-03-08
IND,CLE,51,53,2,3:41,160,-200,2022-03-08
MEM,NO,29,9,1,6:30,-1600,800,2022-03-08
CHA,BKN,38,60,2,2:51,1300,-3500,2022-03-08
ORL,PHO,43,53,H,12:00,650,-1150,2022-03-08
IND,CLE,53,53,2,3:45,130,-160,2022-03-08
MEM,NO,29,10,1,6:30,-1600,800,2022-03-08
CHA,BKN,38,62,2,2:30,1700,-5500,2022-03-08
IND,CLE,53,53,2,3:45,150,-185,2022-03-08
MEM,NO,29,10,1,6:26,-1800,850,2022-03-08
CHA,BKN,38,64,2,1:47,1800,-6000,2022-03-08
ORL,PHO,43,53,3,12:00,650,-1150,2022-03-08
MEM,NO,29,12,1,5:47,-1300,700,2022-03-08
CHA,BKN,38,64,2,1:42,1800,-6000,2022-03-08
MEM,NO,29,15,1,5:43,-1150,650,2022-03-08
CHA,BKN,38,64,2,1:26,1800,-6000,2022-03-08
ORL,PHO,43,53,3,12:00,550,-950,2022-03-08
MEM,NO,31,18,1,5:11,-1050,600,2022-03-08
CHA,BKN,40,64,2,1:24,1700,-5500,2022-03-08
MEM,NO,31,20,1,4:50,-775,475,2022-03-08
CHA,BKN,40,64,2,0:55,1700,-5500,2022-03-08
IND,CLE,55,56,2,3:11,150,-185,2022-03-08
MEM,NO,31,20,1,4:50,-725,450,2022-03-08
CHA,BKN,40,64,2,0:55,1800,-6000,2022-03-08
IND,CLE,55,56,2,2:39,150,-185,2022-03-08
CHA,BKN,40,67,2,0:42,2000,-7500,2022-03-08
CHA,BKN,40,67,2,0:38,2000,-7500,2022-03-08
IND,CLE,55,58,2,2:10,165,-210,2022-03-08
CHA,BKN,40,68,2,0:37,2000,-7500,2022-03-08
CHA,BKN,43,68,2,0:13,2000,-7500,2022-03-08
IND,CLE,57,58,2,1:38,165,-210,2022-03-08
CHA,BKN,43,69,2,0:11,2000,-7500,2022-03-08
IND,CLE,57,58,2,1:38,150,-185,2022-03-08
MEM,NO,33,20,1,4:31,-950,550,2022-03-08
CHA,BKN,43,69,3,12:00,2000,-7500,2022-03-08
IND,CLE,59,61,2,1:11,165,-210,2022-03-08
MEM,NO,34,22,1,4:13,-950,550,2022-03-08
IND,CLE,61,63,2,0:34,165,-210,2022-03-08
MEM,NO,34,22,1,4:13,-775,475,2022-03-08
IND,CLE,63,63,2,0:06,150,-185,2022-03-08
MEM,NO,37,22,1,3:42,-1050,600,2022-03-08
MEM,NO,37,25,1,3:11,-775,475,2022-03-08
IND,CLE,63,63,3,12:00,120,-150,2022-03-08
MEM,NO,37,25,1,2:55,-1050,600,2022-03-08
MEM,NO,37,28,1,2:39,-725,450,2022-03-08
MEM,NO,37,29,1,2:39,-675,425,2022-03-08
MEM,NO,37,29,1,2:16,-725,450,2022-03-08
OKC,MIL,,,,,500,-825,2022-03-08
MEM,NO,39,29,1,1:44,-1050,600,2022-03-08
OKC,MIL,0,0,1,11:40,475,-775,2022-03-08
OKC,MIL,6,2,1,11:02,385,-600,2022-03-08
MEM,NO,39,30,1,1:42,-775,475,2022-03-08
OKC,MIL,8,5,1,10:35,385,-600,2022-03-08
MEM,NO,39,33,1,1:03,-600,385,2022-03-08
OKC,MIL,8,5,1,10:15,425,-675,2022-03-08
MEM,NO,42,33,1,0:30,-725,450,2022-03-08
OKC,MIL,8,6,1,10:15,425,-675,2022-03-08
OKC,MIL,8,8,1,9:53,475,-775,2022-03-08
MEM,NO,42,34,1,0:30,-600,385,2022-03-08
OKC,MIL,11,11,1,9:19,450,-725,2022-03-08
ORL,PHO,43,53,3,11:59,650,-1150,2022-03-08
MEM,NO,44,34,1,,-775,475,2022-03-08
OKC,MIL,11,11,1,9:07,450,-725,2022-03-08
ORL,PHO,43,55,3,11:23,800,-1600,2022-03-08
MEM,NO,44,34,2,12:00,-775,475,2022-03-08
OKC,MIL,12,11,1,9:04,425,-675,2022-03-08
ORL,PHO,43,57,3,10:48,1000,-2400,2022-03-08
OKC,MIL,13,13,1,8:45,425,-675,2022-03-08
ORL,PHO,43,57,3,10:35,1100,-2800,2022-03-08
MEM,NO,44,34,2,12:00,-725,450,2022-03-08
OKC,MIL,13,13,1,8:33,500,-825,2022-03-08
ORL,PHO,43,57,3,10:24,1000,-2400,2022-03-08
OKC,MIL,13,15,1,8:26,550,-950,2022-03-08
MEM,NO,44,34,2,12:00,-625,400,2022-03-08
OKC,MIL,15,17,1,7:57,500,-825,2022-03-08
ORL,PHO,43,57,3,10:24,900,-2000,2022-03-08
OKC,MIL,17,17,1,7:19,425,-675,2022-03-08
OKC,MIL,17,17,1,7:14,475,-775,2022-03-08
MEM,NO,44,34,2,11:55,-625,400,2022-03-08
OKC,MIL,19,19,1,6:53,650,-1150,2022-03-08
MEM,NO,46,37,2,11:19,-575,375,2022-03-08
OKC,MIL,19,21,1,6:41,650,-1150,2022-03-08
ORL,PHO,43,57,3,10:04,1200,-3200,2022-03-08
MEM,NO,46,37,2,10:56,-625,400,2022-03-08
ORL,PHO,45,57,3,9:38,900,-2000,2022-03-08
MEM,NO,46,37,2,10:36,-625,400,2022-03-08
ORL,PHO,45,57,3,9:22,1100,-2800,2022-03-08
MEM,NO,49,37,2,10:03,-725,450,2022-03-08
ORL,PHO,45,58,3,9:19,1000,-2400,2022-03-08
MEM,NO,49,39,2,9:53,-675,425,2022-03-08
CHA,BKN,43,69,3,11:30,2000,-7500,2022-03-08
ORL,PHO,45,58,3,8:59,1100,-2800,2022-03-08
MEM,NO,49,42,2,9:27,-550,360,2022-03-08
OKC,MIL,19,21,1,6:42,650,-1150,2022-03-08
CHA,BKN,43,75,3,10:58,2000,-7500,2022-03-08
ORL,PHO,48,60,3,8:34,1000,-2400,2022-03-08
OKC,MIL,19,23,1,6:01,700,-1300,2022-03-08
CHA,BKN,45,75,3,10:38,2000,-7500,2022-03-08
ORL,PHO,50,60,3,7:55,850,-1800,2022-03-08
MEM,NO,49,42,2,9:27,-575,375,2022-03-08
OKC,MIL,21,26,1,5:38,750,-1450,2022-03-08
CHA,BKN,45,75,3,10:20,2000,-7500,2022-03-08
ORL,PHO,50,60,3,7:42,900,-2000,2022-03-08
OKC,MIL,21,28,1,4:55,850,-1800,2022-03-08
CHA,BKN,45,77,3,10:04,2000,-7500,2022-03-08
ORL,PHO,50,63,3,7:29,1100,-2800,2022-03-08
IND,CLE,63,65,3,11:40,140,-170,2022-03-08
MEM,NO,49,42,2,9:27,-525,350,2022-03-08
OKC,MIL,24,28,1,4:27,750,-1450,2022-03-08
CHA,BKN,45,79,3,9:36,2000,-7500,2022-03-08
IND,CLE,65,67,3,11:06,140,-170,2022-03-08
CHA,BKN,48,79,3,9:32,2000,-7500,2022-03-08
IND,CLE,68,67,3,10:29,-110,-120,2022-03-08
OKC,MIL,24,29,1,4:27,750,-1450,2022-03-08
CHA,BKN,51,79,3,8:59,2000,-7500,2022-03-08
IND,CLE,70,67,3,9:55,-110,-120,2022-03-08
MEM,NO,51,42,2,8:58,-550,360,2022-03-08
OKC,MIL,24,29,1,4:16,700,-1300,2022-03-08
CHA,BKN,53,81,3,8:24,2000,-7500,2022-03-08
IND,CLE,70,69,3,9:31,105,-135,2022-03-08
MEM,NO,51,42,2,8:50,-575,375,2022-03-08
OKC,MIL,24,29,1,4:16,650,-1150,2022-03-08
CHA,BKN,56,84,3,7:52,2000,-7500,2022-03-08
IND,CLE,70,71,3,9:16,120,-150,2022-03-08
MEM,NO,51,42,2,8:17,-575,375,2022-03-08
OKC,MIL,25,29,1,4:16,650,-1150,2022-03-08
CHA,BKN,56,87,3,7:22,2000,-7500,2022-03-08
ORL,PHO,50,63,3,7:07,1300,-3500,2022-03-08
IND,CLE,73,71,3,8:50,-115,-115,2022-03-08
MEM,NO,53,45,2,7:37,-475,325,2022-03-08
OKC,MIL,25,30,1,4:16,650,-1150,2022-03-08
CHA,BKN,56,87,3,7:10,2000,-7500,2022-03-08
ORL,PHO,50,63,3,6:35,1300,-3500,2022-03-08
IND,CLE,73,71,3,8:11,-115,-115,2022-03-08
MEM,NO,53,47,2,7:07,-475,325,2022-03-08
OKC,MIL,25,31,1,3:54,700,-1300,2022-03-08
CHA,BKN,57,87,3,7:07,2000,-7500,2022-03-08
ORL,PHO,50,63,3,6:24,1100,-2800,2022-03-08
IND,CLE,73,73,3,8:10,105,-135,2022-03-08
MEM,NO,53,47,2,7:07,-550,360,2022-03-08
OKC,MIL,25,31,1,3:22,700,-1300,2022-03-08
CHA,BKN,60,87,3,6:34,2000,-7500,2022-03-08
ORL,PHO,52,63,3,5:56,1000,-2400,2022-03-08
IND,CLE,75,73,3,7:45,-115,-115,2022-03-08
MEM,NO,55,47,2,7:07,-625,400,2022-03-08
OKC,MIL,26,31,1,3:05,600,-1050,2022-03-08
CHA,BKN,62,87,3,6:17,2000,-7500,2022-03-08
ORL,PHO,52,63,3,5:48,850,-1800,2022-03-08
IND,CLE,78,73,3,7:31,-175,145,2022-03-08
MEM,NO,55,47,2,6:46,-675,425,2022-03-08
OKC,MIL,27,31,1,3:05,650,-1150,2022-03-08
ORL,PHO,54,63,3,5:46,800,-1600,2022-03-08
IND,CLE,78,73,3,7:31,-150,120,2022-03-08
MEM,NO,56,47,2,6:46,-725,450,2022-03-08
ORL,PHO,56,66,3,5:17,900,-2000,2022-03-08
IND,CLE,78,73,3,7:31,-160,130,2022-03-08
MEM,NO,57,47,2,6:34,-775,475,2022-03-08
ORL,PHO,56,66,3,5:01,750,-1450,2022-03-08
MEM,NO,57,47,2,6:21,-775,475,2022-03-08
ORL,PHO,56,66,3,5:01,800,-1600,2022-03-08
MEM,NO,57,47,2,6:03,-775,475,2022-03-08
OKC,MIL,27,31,1,3:05,750,-1450,2022-03-08
ORL,PHO,57,69,3,4:43,850,-1800,2022-03-08
CHA,BKN,62,87,3,5:54,2000,-7500,2022-03-08
ORL,PHO,58,69,3,4:32,850,-1800,2022-03-08
IND,CLE,78,76,3,7:10,-130,100,2022-03-08
OKC,MIL,27,33,1,2:36,750,-1450,2022-03-08
CHA,BKN,63,87,3,5:54,2000,-7500,2022-03-08
ORL,PHO,58,69,3,4:07,800,-1600,2022-03-08
IND,CLE,80,78,3,6:33,-130,100,2022-03-08
OKC,MIL,27,33,1,2:05,800,-1600,2022-03-08
CHA,BKN,64,87,3,5:51,2000,-7500,2022-03-08
IND,CLE,82,80,3,5:58,-130,100,2022-03-08
OKC,MIL,27,35,1,1:32,900,-2000,2022-03-08
CHA,BKN,64,87,3,5:34,2000,-7500,2022-03-08
ORL,PHO,58,69,3,3:53,1000,-2400,2022-03-08
IND,CLE,84,82,3,5:25,105,-135,2022-03-08
OKC,MIL,27,35,1,1:19,850,-1800,2022-03-08
CHA,BKN,66,87,3,5:08,2000,-7500,2022-03-08
ORL,PHO,58,70,3,3:53,1000,-2400,2022-03-08
IND,CLE,84,84,3,4:54,105,-135,2022-03-08
OKC,MIL,27,35,1,1:20,900,-2000,2022-03-08
CHA,BKN,68,87,3,4:55,2000,-7500,2022-03-08
ORL,PHO,58,71,3,3:36,1100,-2800,2022-03-08
IND,CLE,87,84,3,4:26,-130,100,2022-03-08
MEM,NO,57,47,2,6:02,-775,475,2022-03-08
OKC,MIL,27,35,1,1:04,900,-2000,2022-03-08
ORL,PHO,58,71,3,3:25,1300,-3500,2022-03-08
IND,CLE,87,84,3,4:26,-155,125,2022-03-08
MEM,NO,58,47,2,6:02,-950,550,2022-03-08
OKC,MIL,29,37,1,0:43,850,-1800,2022-03-08
ORL,PHO,58,72,3,3:25,1400,-4000,2022-03-08
IND,CLE,87,84,3,4:15,-135,105,2022-03-08
MEM,NO,59,47,2,5:42,-1050,600,2022-03-08
OKC,MIL,31,39,1,0:17,850,-1800,2022-03-08
ORL,PHO,60,73,3,3:06,1300,-3500,2022-03-08
IND,CLE,87,84,3,3:54,-155,125,2022-03-08
MEM,NO,62,47,2,5:11,-1150,650,2022-03-08
OKC,MIL,34,39,2,12:00,700,-1300,2022-03-08
ORL,PHO,60,73,3,2:59,1100,-2800,2022-03-08
IND,CLE,89,84,3,3:28,-185,150,2022-03-08
OKC,MIL,34,39,2,12:00,750,-1450,2022-03-08
IND,CLE,89,86,3,3:19,-160,130,2022-03-08
CHA,BKN,68,87,3,4:35,2000,-7500,2022-03-08
MEM,NO,62,47,2,5:14,-1150,650,2022-03-08
MEM,NO,62,49,2,4:53,-1050,600,2022-03-08
IND,CLE,89,86,3,3:19,-185,150,2022-03-08
MEM,NO,62,49,2,4:34,-825,500,2022-03-08
OKC,MIL,34,39,2,11:44,750,-1450,2022-03-08
CHA,BKN,68,87,3,4:24,2000,-7500,2022-03-08
MEM,NO,62,50,2,4:34,-825,500,2022-03-08
OKC,MIL,34,39,2,11:41,750,-1450,2022-03-08
CHA,BKN,68,89,3,4:21,2000,-7500,2022-03-08
ORL,PHO,64,73,3,2:17,750,-1450,2022-03-08
IND,CLE,89,86,3,3:19,-155,125,2022-03-08
MEM,NO,62,52,2,4:08,-775,475,2022-03-08
OKC,MIL,35,42,2,11:21,850,-1800,2022-03-08
CHA,BKN,71,89,3,3:47,2000,-7500,2022-03-08
ORL,PHO,64,73,3,2:03,700,-1300,2022-03-08
IND,CLE,91,86,3,3:03,-175,145,2022-03-08
MEM,NO,62,52,2,3:36,-775,475,2022-03-08
OKC,MIL,37,44,2,10:46,850,-1800,2022-03-08
CHA,BKN,74,91,3,3:12,2000,-7500,2022-03-08
ORL,PHO,64,74,3,2:03,650,-1150,2022-03-08
IND,CLE,91,86,3,2:27,-195,155,2022-03-08
MEM,NO,65,52,2,3:05,-1050,600,2022-03-08
OKC,MIL,37,46,2,10:25,900,-2000,2022-03-08
