home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
CLE,CHA,21,26,1,3:01,-170,140
ORL,IND,21,12,1,3:55,-155,125
CLE,CHA,23,26,1,2:41,-175,145
ORL,IND,21,13,1,3:50,-160,130
ORL,IND,21,13,1,3:45,-150,120
ORL,IND,21,13,1,3:35,-150,120
ORL,IND,21,13,1,3:33,-140,110
HOU,UTA,,,,,,
ORL,IND,21,15,1,3:33,-140,110
CLE,CHA,23,26,1,2:41,-160,130
ORL,IND,24,15,1,2:59,-140,110
CLE,CHA,23,26,1,2:24,-150,120
ORL,IND,24,15,1,2:36,-160,130
CLE,CHA,23,27,1,2:24,-150,120
ORL,IND,24,16,1,2:36,-155,125
CLE,CHA,23,28,1,2:21,-145,115
ORL,IND,24,16,1,2:33,-160,130
CLE,CHA,24,28,1,2:21,-150,120
ORL,IND,24,16,1,1:52,-150,120
CLE,CHA,25,31,1,2:03,-135,105
ORL,IND,24,18,1,1:23,-135,105
CLE,CHA,25,31,1,1:55,-140,110
ORL,IND,24,20,1,1:02,-130,100
CLE,CHA,26,31,1,1:54,-135,105
ORL,IND,26,20,1,0:50,-140,110
CLE,CHA,26,34,1,1:26,-110,-120
ORL,IND,27,20,1,0:33,-145,115
CLE,CHA,26,36,1,1:08,105,-135
ORL,IND,27,20,1,0:26,-160,130
CLE,CHA,28,36,1,0:32,100,-130
ORL,IND,29,20,1,0:18,-175,145
CLE,CHA,31,38,1,0:06,-105,-125
ORL,IND,31,22,1,0:01,-170,140
CLE,CHA,31,38,2,12:00,105,-135
ORL,IND,31,22,2,12:00,-195,155
CLE,CHA,31,38,2,12:00,100,-130
ORL,IND,31,22,2,12:00,-175,145
CLE,CHA,31,38,2,11:47,100,-130
PHI,NY,,,,,-525,350
CLE,CHA,31,38,2,11:29,-110,-120
ORL,IND,31,22,2,11:49,-170,140
CLE,CHA,31,38,2,11:19,100,-130
ORL,IND,33,23,2,11:31,-175,145
CLE,CHA,31,40,2,10:38,120,-150
ORL,IND,34,23,2,11:25,-235,180
CLE,CHA,33,42,2,10:07,120,-150
ORL,IND,34,25,2,10:51,-210,165
CLE,CHA,35,42,2,9:36,105,-135
ORL,IND,34,28,2,10:33,-160,130
CLE,CHA,35,42,2,9:29,105,-135
CLE,CHA,35,42,2,9:20,115,-145
CLE,CHA,35,42,2,9:08,105,-135
CLE,CHA,35,42,2,8:40,105,-135
NO,SAC,,,,,-240,195
CLE,CHA,37,42,2,8:25,-105,-125
ORL,IND,34,28,2,10:33,-155,125
CLE,CHA,37,42,2,8:10,-125,-105
ORL,IND,36,28,2,10:14,-170,140
PHI,NY,0,0,1,11:55,-475,325
CLE,CHA,39,42,2,7:59,-130,100
ORL,IND,36,28,2,9:40,-175,145
PHI,NY,2,2,1,11:22,-525,350
ORL,IND,36,30,2,9:24,-150,120
PHI,NY,2,4,1,10:52,-550,360
CLE,CHA,39,42,2,7:59,-150,120
ORL,IND,36,30,2,9:13,-150,120
PHI,NY,3,4,1,10:44,-600,385
ORL,IND,38,30,2,8:39,-160,130
PHI,NY,4,4,1,10:33,-600,385
ORL,IND,38,30,2,8:17,-235,180
PHI,NY,4,7,1,10:09,-500,340
ORL,IND,38,30,2,8:17,-220,170
PHI,NY,4,7,1,9:46,-475,325
CLE,CHA,39,42,2,7:40,-130,100
PHI,NY,4,8,1,9:44,-450,310
CLE,CHA,39,42,2,7:07,-130,100
ORL,IND,40,30,2,8:17,-235,180
PHI,NY,4,9,1,9:22,-385,270
CLE,CHA,39,44,2,6:40,-110,-120
ORL,IND,41,30,2,8:10,-245,185
PHI,NY,7,11,1,8:50,-575,375
CLE,CHA,41,44,2,6:32,-120,-110
ORL,IND,41,30,2,7:56,-265,200
PHI,NY,7,11,1,8:23,-500,340
CLE,CHA,43,44,2,6:04,-140,110
ORL,IND,43,30,2,7:47,-290,215
PHI,NY,7,12,1,8:23,-500,340
CLE,CHA,43,46,2,5:53,-135,105
PHI,NY,7,12,1,8:01,-475,325
CLE,CHA,43,49,2,5:30,-110,-120
PHI,NY,7,12,1,7:55,-500,340
ORL,IND,43,30,2,7:47,-300,220
PHI,NY,7,12,1,7:30,-450,310
PHI,NY,7,12,1,7:22,-450,310
ORL,IND,43,32,2,7:38,-300,220
PHI,NY,7,13,1,7:21,-450,310
CLE,CHA,43,49,2,5:30,-120,-110
ORL,IND,43,32,2,7:10,-280,210
PHI,NY,7,13,1,7:08,-475,325
ORL,IND,43,32,2,7:19,-255,190
PHI,NY,8,13,1,7:08,-475,325
CLE,CHA,43,49,2,5:37,-110,-120
ORL,IND,43,32,2,6:55,-280,210
PHI,NY,9,16,1,6:49,-400,280
HOU,UTA,,,,,850,-1500
CLE,CHA,43,49,2,4:52,-115,-115
PHI,NY,9,16,1,6:29,-400,280
CLE,CHA,43,49,2,4:17,100,-130
ORL,IND,45,32,2,6:17,-315,230
PHI,NY,9,16,1,6:29,-370,260
CLE,CHA,43,49,2,3:51,100,-130
ORL,IND,45,35,2,5:45,-265,200
CLE,CHA,43,52,2,3:24,130,-160
ORL,IND,45,37,2,5:12,-220,170
ORL,IND,45,39,2,5:05,-175,145
PHI,NY,9,16,1,6:29,-330,240
CLE,CHA,43,52,2,3:13,125,-155
PHI,NY,9,16,1,6:30,-330,240
CLE,CHA,43,52,2,3:13,130,-160
ORL,IND,47,39,2,4:37,-195,155
PHI,NY,11,18,1,5:54,-330,240
CLE,CHA,45,52,2,2:30,125,-155
ORL,IND,50,41,2,4:06,-220,170
PHI,NY,13,18,1,5:32,-435,300
CLE,CHA,47,55,2,1:59,145,-175
ORL,IND,50,43,2,3:49,-220,170
PHI,NY,14,18,1,5:30,-450,310
CLE,CHA,47,55,2,1:42,145,-175
ORL,IND,51,43,2,3:43,-210,165
PHI,NY,17,20,1,4:52,-500,340
CLE,CHA,47,57,2,1:14,190,-255
ORL,IND,51,47,2,3:11,-170,140
PHI,NY,20,20,1,4:20,-600,385
CLE,CHA,47,62,2,0:42,240,-330
ORL,IND,53,50,2,2:44,-140,110
PHI,NY,20,20,1,4:16,-675,425
CLE,CHA,47,62,2,0:28,300,-435
ORL,IND,55,50,2,2:28,-140,110
CLE,CHA,49,62,2,0:27,280,-400
ORL,IND,55,51,2,2:22,-140,110
PHI,NY,20,20,1,4:16,-550,360
CLE,CHA,49,62,2,0:06,310,-450
ORL,IND,56,51,2,2:22,-160,130
PHI,NY,20,20,1,4:16,-450,310
ORL,IND,57,51,2,2:21,-165,135
PHI,NY,20,20,1,4:16,-475,325
CLE,CHA,49,64,2,0:06,325,-475
ORL,IND,57,52,2,2:05,-160,130
CLE,CHA,49,64,2,,360,-550
ORL,IND,57,53,2,1:55,-150,120
PHI,NY,20,22,1,4:03,-475,325
CLE,CHA,49,64,3,12:00,375,-575
ORL,IND,57,55,2,1:22,-130,100
PHI,NY,22,22,1,3:30,-475,325
ORL,IND,59,55,2,0:58,-155,125
PHI,NY,22,22,1,3:09,-475,325
ORL,IND,59,55,2,0:37,-160,130
PHI,NY,22,24,1,2:56,-400,280
CLE,CHA,49,64,3,12:00,325,-475
ORL,IND,62,55,2,0:07,-195,155
PHI,NY,22,25,1,2:47,-550,360
ORL,IND,62,58,3,12:00,-150,120
PHI,NY,23,25,1,2:47,-575,375
PHI,NY,23,25,1,2:42,-550,360
MIL,MIA,,,,,-185,150
NO,SAC,,,,,-255,190
HOU,UTA,,,,,750,-1450
PHI,NY,23,30,1,2:09,-370,260
MIL,MIA,0,2,1,11:39,-170,140
NO,SAC,0,0,1,11:54,-255,190
ORL,IND,62,58,3,12:00,-125,-105
PHI,NY,25,30,1,1:36,-435,300
MIL,MIA,3,2,1,11:07,-210,165
NO,SAC,2,2,1,11:17,-245,185
HOU,UTA,0,0,1,11:43,750,-1450
ORL,IND,62,58,3,12:00,-130,100
PHI,NY,25,30,1,1:23,-400,280
MIL,MIA,3,2,1,10:56,-210,165
NO,SAC,5,5,1,10:46,-245,185
HOU,UTA,3,0,1,11:19,600,-1050
CLE,CHA,49,64,3,12:00,360,-550
ORL,IND,62,58,3,12:00,-140,110
PHI,NY,25,30,1,0:52,-435,300
MIL,MIA,3,2,1,10:54,-235,180
NO,SAC,5,5,1,10:18,-245,185
HOU,UTA,3,0,1,10:44,550,-950
ORL,IND,62,58,3,12:00,-135,105
PHI,NY,25,30,1,0:54,-400,280
MIL,MIA,3,4,1,10:22,-185,150
NO,SAC,7,5,1,9:41,-265,200
HOU,UTA,3,0,1,10:23,550,-950
PHI,NY,25,30,1,0:38,-420,290
MIL,MIA,6,7,1,9:48,-220,170
NO,SAC,7,5,1,9:31,-280,210
HOU,UTA,3,2,1,10:21,650,-1150
PHI,NY,25,32,1,0:06,-370,260
MIL,MIA,9,7,1,9:16,-245,185
NO,SAC,10,7,1,8:53,-300,220
HOU,UTA,3,2,1,10:03,600,-1050
PHI,NY,26,32,1,0:06,-370,260
MIL,MIA,12,7,1,8:44,-300,220
NO,SAC,12,7,1,8:37,-350,250
HOU,UTA,6,2,1,9:32,475,-775
PHI,NY,25,33,2,12:00,-280,210
MIL,MIA,13,7,1,8:39,-315,230
NO,SAC,14,10,1,8:06,-385,270
HOU,UTA,6,4,1,9:01,550,-950
MIL,MIA,14,7,1,8:29,-330,240
NO,SAC,14,10,1,7:45,-330,240
HOU,UTA,9,7,1,8:22,550,-950
PHI,NY,25,33,2,12:00,-255,190
MIL,MIA,14,8,1,8:29,-290,215
NO,SAC,16,12,1,7:25,-300,220
HOU,UTA,9,9,1,7:54,700,-1300
MIL,MIA,14,9,1,8:10,-245,185
NO,SAC,16,13,1,7:06,-280,210
HOU,UTA,9,11,1,7:18,750,-1450
MIL,MIA,14,9,1,8:10,-255,190
NO,SAC,18,15,1,6:54,-280,210
HOU,UTA,9,11,1,7:03,800,-1600
MIL,MIA,16,10,1,7:51,-265,200
HOU,UTA,9,14,1,6:47,900,-2000
MIL,MIA,19,12,1,7:28,-255,190
PHI,NY,25,35,2,11:44,-235,180
MIL,MIA,19,12,1,7:14,-315,230
PHI,NY,25,36,2,11:36,-210,165
MIL,MIA,21,12,1,7:00,-385,270
CLE,CHA,49,64,3,12:00,340,-500
PHI,NY,25,38,2,11:07,-195,155
MIL,MIA,21,12,1,6:40,-385,270
PHI,NY,28,42,2,10:34,-185,150
MIL,MIA,21,14,1,6:34,-300,220
NO,SAC,19,18,1,6:37,-255,190
PHI,NY,28,42,2,10:06,-150,120
NO,SAC,19,21,1,6:04,-200,160
PHI,NY,28,44,2,9:50,-140,110
NO,SAC,19,21,1,5:32,-185,150
HOU,UTA,9,14,1,6:45,900,-2000
PHI,NY,30,44,2,9:17,-150,120
NO,SAC,19,21,1,5:09,-185,150
HOU,UTA,9,14,1,6:12,900,-2000
CLE,CHA,49,64,3,11:51,300,-435
PHI,NY,34,47,2,8:44,-170,140
MIL,MIA,21,14,1,6:34,-290,215
NO,SAC,19,24,1,4:35,-150,120
HOU,UTA,13,17,1,5:39,900,-2000
CLE,CHA,49,64,3,11:38,450,-725
PHI,NY,36,47,2,8:21,-185,150
HOU,UTA,13,19,1,5:11,900,-2000
CLE,CHA,52,67,3,11:01,600,-1050
PHI,NY,36,47,2,8:21,-170,140
MIL,MIA,21,14,1,6:29,-290,215
NO,SAC,19,24,1,4:19,-160,130
HOU,UTA,13,19,1,5:00,1000,-2400
CLE,CHA,52,67,3,10:48,650,-1150
MIL,MIA,24,14,1,5:50,-290,215
NO,SAC,21,24,1,4:03,-195,155
HOU,UTA,13,19,1,4:45,900,-2000
CLE,CHA,52,69,3,10:24,850,-1800
MIL,MIA,24,16,1,5:16,-315,230
NO,SAC,21,26,1,4:03,-170,140
HOU,UTA,13,19,1,4:26,900,-2000
CLE,CHA,52,70,3,10:15,650,-1150
ORL,IND,65,58,3,11:29,-155,125
PHI,NY,36,47,2,8:21,-150,120
MIL,MIA,26,19,1,4:42,-300,220
NO,SAC,21,26,1,3:45,-185,150
CLE,CHA,52,72,3,10:03,1200,-3200
ORL,IND,65,58,3,10:57,-185,150
MIL,MIA,26,19,1,4:09,-330,240
NO,SAC,21,26,1,3:28,-170,140
HOU,UTA,14,19,1,4:21,900,-2000
ORL,IND,65,60,3,10:25,-155,125
PHI,NY,36,47,2,8:23,-150,120
MIL,MIA,28,19,1,4:00,-370,260
NO,SAC,23,26,1,3:06,-195,155
HOU,UTA,14,21,1,3:46,1000,-2400
ORL,IND,67,60,3,10:12,-175,145
PHI,NY,36,47,2,8:15,-140,110
NO,SAC,25,28,1,2:34,-195,155
HOU,UTA,14,21,1,3:27,900,-2000
ORL,IND,67,60,3,10:12,-195,155
PHI,NY,36,49,2,8:13,-135,105
NO,SAC,25,28,1,2:20,-185,150
HOU,UTA,14,21,1,3:09,900,-2000
PHI,NY,36,49,2,7:37,-145,115
PHI,NY,36,49,2,7:25,-145,115
CLE,CHA,54,72,3,9:35,1000,-2400
PHI,NY,36,49,2,7:12,-150,120
CLE,CHA,54,72,3,9:34,650,-1150
PHI,NY,38,49,2,7:12,-195,155
MIL,MIA,28,22,1,3:49,-315,230
CLE,CHA,54,72,3,9:06,850,-1800
ORL,IND,67,60,3,9:33,-220,170
PHI,NY,38,51,2,6:52,-160,130
MIL,MIA,28,22,1,3:21,-280,210
ORL,IND,69,60,3,9:14,-245,185
PHI,NY,38,51,2,6:11,-160,130
MIL,MIA,28,23,1,3:21,-280,210
NO,SAC,25,29,1,2:17,-195,155
HOU,UTA,15,21,1,3:09,900,-2000
CLE,CHA,54,72,3,8:43,900,-2000
ORL,IND,69,62,3,8:41,-225,175
PHI,NY,40,51,2,5:43,-170,140
MIL,MIA,28,24,1,2:55,-255,190
NO,SAC,25,31,1,1:43,-160,130
HOU,UTA,15,23,1,2:52,1000,-2400
CLE,CHA,55,72,3,8:56,850,-1800
ORL,IND,71,62,3,8:18,-290,215
PHI,NY,40,52,2,5:43,-170,140
MIL,MIA,30,24,1,2:25,-300,220
NO,SAC,25,31,1,1:35,-150,120
HOU,UTA,15,23,1,2:23,1000,-2400
CLE,CHA,55,72,3,8:35,1000,-2400
ORL,IND,73,62,3,7:53,-330,240
PHI,NY,42,53,2,5:29,-165,135
MIL,MIA,30,24,1,2:06,-315,230
NO,SAC,27,31,1,1:09,-175,145
HOU,UTA,15,23,1,2:03,900,-2000
CLE,CHA,55,72,3,8:35,900,-2000
ORL,IND,73,62,3,7:46,-370,260
PHI,NY,42,53,2,5:09,-170,140
MIL,MIA,32,24,1,1:45,-300,220
NO,SAC,29,33,1,0:51,-195,155
HOU,UTA,15,23,1,1:50,1000,-2400
CLE,CHA,55,73,3,8:35,1000,-2400
ORL,IND,76,62,3,7:15,-500,340
PHI,NY,42,54,2,5:09,-150,120
MIL,MIA,34,24,1,1:14,-435,300
NO,SAC,30,33,1,0:31,-185,150
HOU,UTA,18,25,1,1:16,850,-1800
CLE,CHA,55,74,3,8:31,1100,-2800
ORL,IND,76,62,3,7:15,-450,310
PHI,NY,42,54,2,5:03,-155,125
MIL,MIA,34,26,1,0:42,-435,300
NO,SAC,30,33,1,0:28,-200,160
HOU,UTA,18,25,1,1:00,1000,-2400
CLE,CHA,55,77,3,8:02,1500,-4500
ORL,IND,76,63,3,7:00,-950,550
PHI,NY,45,56,2,4:33,-170,140
MIL,MIA,34,28,1,0:13,-330,240
NO,SAC,31,33,1,0:10,-220,170
HOU,UTA,18,25,1,0:46,900,-2000
CLE,CHA,55,77,3,8:02,1700,-5500
ORL,IND,77,63,3,7:00,-825,500
PHI,NY,45,56,2,4:05,-170,140
MIL,MIA,36,28,2,12:00,-370,260
NO,SAC,31,33,2,12:00,-210,165
HOU,UTA,18,25,1,0:14,900,-2000
CLE,CHA,56,79,3,7:43,1800,-6000
ORL,IND,78,63,3,6:42,-1150,650
HOU,UTA,18,25,1,0:02,900,-2000
CLE,CHA,56,79,3,7:11,2200,-9000
ORL,IND,80,63,3,6:09,-1600,800
HOU,UTA,19,25,1,0:02,850,-1800
CLE,CHA,58,79,3,6:39,1800,-6000
ORL,IND,80,63,3,6:06,-2000,900
PHI,NY,45,56,2,4:05,-155,125
HOU,UTA,20,25,2,12:00,850,-1800
CLE,CHA,58,79,3,6:37,1600,-5000
ORL,IND,80,63,3,5:40,-1600,800
CLE,CHA,58,82,3,6:20,1800,-6000
ORL,IND,80,64,3,5:40,-1300,700
MIL,MIA,36,28,2,11:58,-370,260
NO,SAC,31,33,2,11:58,-220,170
ORL,IND,82,64,3,4:57,-2800,1100
MIL,MIA,36,31,2,11:26,-265,200
NO,SAC,34,33,2,11:28,-280,210
ORL,IND,82,64,3,4:55,-2400,1000
PHI,NY,45,56,2,3:47,-145,115
MIL,MIA,41,31,2,10:54,-420,290
NO,SAC,34,35,2,10:54,-255,190
ORL,IND,82,66,3,4:34,-1450,750
PHI,NY,45,57,2,3:47,-135,105
MIL,MIA,41,34,2,10:21,-330,240
NO,SAC,36,35,2,10:26,-300,220
HOU,UTA,20,25,2,11:49,850,-1800
ORL,IND,84,66,3,3:58,-2800,1100
PHI,NY,47,59,2,3:22,-140,110
MIL,MIA,41,34,2,9:58,-290,215
NO,SAC,37,35,2,10:26,-315,230
HOU,UTA,23,25,2,11:17,650,-1150
CLE,CHA,58,82,3,6:28,1800,-6000
PHI,NY,47,59,2,2:52,-130,100
MIL,MIA,41,35,2,9:58,-290,215
NO,SAC,38,37,2,10:13,-280,210
HOU,UTA,25,27,2,10:45,850,-1800
CLE,CHA,60,84,3,5:50,1800,-6000
ORL,IND,84,66,3,3:58,-2400,1000
PHI,NY,47,60,2,2:44,-135,105
MIL,MIA,41,36,2,9:39,-265,200
NO,SAC,40,39,2,9:40,-245,185
HOU,UTA,27,27,2,10:19,750,-1450
CLE,CHA,60,84,3,5:46,1800,-6000
PHI,NY,47,60,2,2:35,-140,110
MIL,MIA,41,38,2,9:31,-200,160
NO,SAC,40,41,2,9:16,-245,185
HOU,UTA,27,30,2,9:57,900,-2000
CLE,CHA,60,84,3,5:22,1800,-6000
PHI,NY,49,60,2,1:58,-155,125
MIL,MIA,41,41,2,9:02,-170,140
NO,SAC,40,43,2,8:39,-195,155
HOU,UTA,27,30,2,9:40,800,-1600
DEN,OKC,,,,,-1500,850
CLE,CHA,60,84,3,5:17,1800,-6000
PHI,NY,49,60,2,1:33,-160,130
MIL,MIA,41,41,2,9:00,-175,145
NO,SAC,40,43,2,8:13,-195,155
HOU,UTA,30,30,2,9:14,700,-1300
CLE,CHA,60,84,3,5:16,1800,-6000
ORL,IND,84,68,3,3:40,-2400,1000
PHI,NY,50,60,2,1:33,-170,140
MIL,MIA,41,41,2,9:00,-170,140
NO,SAC,42,43,2,7:55,-235,180
HOU,UTA,30,32,2,8:55,750,-1450
CLE,CHA,63,84,3,4:37,1800,-6000
ORL,IND,86,68,3,3:05,-2800,1100
PHI,NY,51,62,2,1:12,-140,110
NO,SAC,42,43,2,7:40,-225,175
HOU,UTA,33,34,2,8:22,750,-1450
CLE,CHA,63,84,3,4:38,1800,-6000
ORL,IND,86,70,3,2:35,-2400,1000
PHI,NY,53,62,2,0:47,-150,120
MIL,MIA,41,41,2,9:00,-200,160
NO,SAC,44,43,2,7:19,-280,210
HOU,UTA,35,34,2,7:57,650,-1150
CLE,CHA,65,86,3,4:06,1800,-6000
ORL,IND,88,70,3,2:18,-3200,1200
PHI,NY,53,62,2,0:38,-150,120
NO,SAC,44,45,2,6:45,-245,185
HOU,UTA,35,34,2,7:59,650,-1150
CLE,CHA,68,86,3,3:44,1700,-5500
ORL,IND,88,72,3,2:20,-2400,1000
PHI,NY,53,62,2,0:30,-170,140
MIL,MIA,41,41,2,8:58,-220,170
NO,SAC,44,48,2,6:16,-175,145
ORL,IND,88,74,3,1:48,-1600,800
PHI,NY,55,62,2,,-195,155
MIL,MIA,41,41,2,8:47,-210,165
NO,SAC,44,48,2,6:16,-220,170
CLE,CHA,68,86,3,3:44,1800,-6000
ORL,IND,88,74,3,1:33,-2000,900
PHI,NY,55,62,3,12:00,-185,150
MIL,MIA,41,41,2,8:12,-210,165
CLE,CHA,68,86,3,3:40,1800,-6000
ORL,IND,91,74,3,1:24,-3200,1200
MIL,MIA,44,41,2,7:51,-245,185
HOU,UTA,35,34,2,7:59,600,-1050
CLE,CHA,68,86,3,3:34,1700,-5500
ORL,IND,91,74,3,0:52,-4500,1500
MIL,MIA,44,41,2,7:40,-290,215
HOU,UTA,35,37,2,7:37,700,-1300
CLE,CHA,70,86,3,3:32,1600,-5000
ORL,IND,91,74,3,0:48,-3500,1300
MIL,MIA,44,41,2,7:24,-290,215
HOU,UTA,35,37,2,7:16,750,-1450
CLE,CHA,70,88,3,3:04,1800,-6000
ORL,IND,91,74,3,0:31,-3500,1300
MIL,MIA,46,44,2,6:50,-265,200
HOU,UTA,35,39,2,7:16,800,-1600
CLE,CHA,70,88,3,2:49,2200,-9000
ORL,IND,91,76,3,0:32,-3200,1200
MIL,MIA,46,47,2,6:36,-195,155
NO,SAC,44,48,2,5:47,-160,130
HOU,UTA,35,41,2,6:45,1000,-2400
ORL,IND,91,76,3,0:16,-2400,1000
MIL,MIA,46,49,2,6:09,-165,135
NO,SAC,44,48,2,5:32,-175,145
HOU,UTA,35,41,2,6:31,1100,-2800
CLE,CHA,70,89,3,2:47,2200,-9000
ORL,IND,91,76,4,12:00,-3200,1200
MIL,MIA,47,49,2,6:09,-165,135
NO,SAC,47,48,2,5:11,-175,145
HOU,UTA,35,43,2,6:18,1200,-3200
CLE,CHA,73,92,3,2:13,1800,-6000
MIL,MIA,48,49,2,6:03,-175,145
NO,SAC,47,48,2,4:43,-235,180
HOU,UTA,35,43,2,6:02,1300,-3500
CLE,CHA,73,92,3,1:42,1800,-6000
ORL,IND,91,76,4,12:00,-3500,1300
MIL,MIA,50,51,2,5:32,-175,145
NO,SAC,47,48,2,4:34,-235,180
HOU,UTA,35,43,2,5:49,1200,-3200
MIL,MIA,53,53,2,4:50,-200,160
NO,SAC,49,48,2,4:34,-315,230
HOU,UTA,35,46,2,5:20,1400,-4000
CLE,CHA,75,92,3,0:58,1800,-6000
PHI,NY,55,62,3,12:00,-200,160
MIL,MIA,53,53,2,4:50,-185,150
NO,SAC,49,48,2,4:04,-280,210
HOU,UTA,38,46,2,5:29,1200,-3200
CLE,CHA,77,94,3,0:36,1800,-6000
ORL,IND,91,76,4,11:35,-3200,1200
NO,SAC,49,51,2,4:03,-225,175
HOU,UTA,38,48,2,5:17,1400,-4000
CLE,CHA,77,94,3,0:13,1800,-6000
ORL,IND,91,76,4,11:03,-3500,1300
NO,SAC,51,51,2,3:36,-245,185
HOU,UTA,38,49,2,4:58,1400,-4000
CLE,CHA,80,96,3,,1800,-6000
ORL,IND,91,76,4,10:59,-3500,1300
NO,SAC,51,51,2,3:36,-265,200
HOU,UTA,38,51,2,4:40,1400,-4000
CLE,CHA,80,96,4,12:00,1800,-6000
ORL,IND,91,77,4,10:31,-2800,1100
MIL,MIA,53,53,2,4:50,-175,145
HOU,UTA,38,53,2,4:15,1500,-4500
ORL,IND,91,78,4,10:24,-2000,900
MIL,MIA,53,53,2,4:48,-175,145
ORL,IND,91,79,4,10:08,-1450,750
MIL,MIA,55,55,2,4:18,-175,145
ORL,IND,94,79,4,9:37,-3500,1300
MIL,MIA,55,55,2,4:00,-200,160
CLE,CHA,80,96,4,11:58,1800,-6000
MIL,MIA,57,55,2,3:58,-220,170
NO,SAC,51,51,2,3:25,-265,200
CLE,CHA,80,99,4,11:14,1800,-6000
MIL,MIA,57,58,2,3:40,-175,145
NO,SAC,53,53,2,2:54,-235,180
CLE,CHA,80,99,4,11:08,1800,-6000
MIL,MIA,60,58,2,3:01,-255,190
NO,SAC,55,53,2,2:34,-265,200
HOU,UTA,38,55,2,3:56,1500,-4500
CLE,CHA,81,102,4,10:53,1800,-6000
MIL,MIA,60,58,2,2:45,-220,170
NO,SAC,56,53,2,2:23,-315,230
HOU,UTA,41,55,2,3:53,1500,-4500
CLE,CHA,81,102,4,10:44,1800,-6000
MIL,MIA,60,61,2,2:12,-150,120
NO,SAC,59,53,2,2:01,-420,290
HOU,UTA,41,57,2,3:31,1500,-4500
CLE,CHA,87,102,4,10:07,1800,-6000
ORL,IND,94,82,4,9:20,-2400,1000
MIL,MIA,60,61,2,2:05,-165,135
NO,SAC,59,53,2,2:01,-475,325
HOU,UTA,44,60,2,3:04,1500,-4500
CLE,CHA,87,102,4,9:36,1800,-6000
ORL,IND,94,84,4,8:57,-1600,800
MIL,MIA,62,64,2,1:26,-175,145
NO,SAC,59,54,2,1:54,-475,325
HOU,UTA,44,60,2,2:39,1500,-4500
CLE,CHA,89,102,4,9:23,1800,-6000
ORL,IND,94,85,4,8:58,-950,550
MIL,MIA,62,64,2,1:19,-145,115
NO,SAC,61,56,2,1:36,-475,325
HOU,UTA,44,62,2,2:10,1500,-4500
ORL,IND,94,85,4,8:25,-725,450
